family,stem,dataset,setting,seed,record_n,record_mse_norm,record_rmse_norm,record_mae_norm,record_ci,record_mse_raw,record_rmse_raw,record_mae_raw,unique_n,unique_mse_norm,unique_rmse_norm,unique_mae_norm,unique_ci,unique_mse_raw,unique_rmse_raw,unique_mae_raw,plan__fusion,plan__baseline,plan__variant
baseline,graphdta_gcn_style__davis_cold_drug_seed123,DAVIS,cold_drug,123,2652,0.021160062996207905,0.14546498890182444,0.08828950221306149,0.6753904529685558,0.7108136015467399,0.843097622785606,0.5117153618524288,2274,0.01788958125003172,0.13375193923839654,0.07969301609449228,0.6575531664198286,0.6009508421963082,0.7752101922680765,0.4618911597156063,,graphdta_gcn_style,
baseline,graphdta_gcn_style__davis_cold_drug_seed2026,DAVIS,cold_drug,2026,2652,0.020369113811572345,0.142720404328086,0.09111810975453814,0.6872512514850556,0.6842438584097741,0.8271903398914751,0.5281096317864947,2274,0.01765977974129723,0.13289010400062612,0.08371114172055259,0.6762384689694134,0.5932312981621666,0.7702150986329511,0.4851797337495392,,graphdta_gcn_style,
baseline,deepdta_style__davis_cold_target_seed42,DAVIS,cold_target,42,4828,0.013382505005438356,0.1156827774797889,0.06507369710371724,0.7850358877812889,0.44954812196625515,0.6704834986532145,0.3771593408709667,4624,0.013330081067402275,0.11545597025447525,0.06487462896994699,0.7832355882781903,0.4477870852335495,0.6691689511876275,0.37600556585182887,,deepdta_style,
baseline,deepdta_style__davis_cold_target_seed123,DAVIS,cold_target,123,4828,0.014061886490073514,0.1185828254431202,0.06752462933960403,0.7854784407278549,0.47237005779906577,0.687291828700928,0.3913646500473168,4624,0.01397508211257781,0.11821625147405838,0.06744450332282016,0.78392182235102,0.46945410560134293,0.6851672099577905,0.39090024926755707,,deepdta_style,
baseline,deepdta_style__davis_cold_target_seed2026,DAVIS,cold_target,2026,4828,0.013492491724728033,0.11615718542013677,0.0658687026366016,0.7882268702086742,0.4532428206103289,0.673233110156006,0.38176709755480054,4624,0.013405883622026868,0.1157837796153972,0.06589554575696308,0.7855330390350724,0.4503334617197067,0.671068894912964,0.38192267705977806,,deepdta_style,
baseline,graphdta_gcn_style__davis_cold_target_seed42,DAVIS,cold_target,42,4828,0.013766172892870875,0.1173293351761224,0.06448887646604183,0.7956725516448413,0.46243638004528875,0.680026749507171,0.37376979062178006,4624,0.013681982206069835,0.1169700055829264,0.06431329068785528,0.7943575075261782,0.4596082275340007,0.6779441182973717,0.3727521165181925,,graphdta_gcn_style,
baseline,graphdta_gcn_style__davis_cold_target_seed123,DAVIS,cold_target,123,4828,0.013171445596639525,0.11476691856384193,0.06266267179092556,0.788234315806452,0.44245816677399,0.6651752902611386,0.36318532743284315,4624,0.013066645314675471,0.11430942793433738,0.06254592538956204,0.7858171184404175,0.4389376921005765,0.6625237294622559,0.36250867929777336,,graphdta_gcn_style,
baseline,graphdta_gcn_style__davis_cold_target_seed2026,DAVIS,cold_target,2026,4828,0.013900578924667,0.11790071638742065,0.06667115879830796,0.7851743424365945,0.46695137773446066,0.6833384064535379,0.3864180371893603,4624,0.013868686120590133,0.11776538591874156,0.0664768862313528,0.784067400728089,0.4658800274774521,0.6825540472940236,0.3852920567001108,,graphdta_gcn_style,
sensitivity,sensitivity__protein_len_1000__kiba_warm_concat_seed42,KIBA,warm,42,11803,0.0006555297238792512,0.025603314704921533,0.01534010753847326,0.8560200545057899,0.19393596125339713,0.4403816086684333,0.2638526031803631,11759,0.0006529967229082518,0.025553800557025795,0.015287182850980564,0.8558204236278294,0.19318658260545488,0.43952995643693604,0.26294228905561307,concat,,protein_len_1000
sensitivity,sensitivity__protein_len_1000__kiba_warm_concat_seed123,KIBA,warm,123,11803,0.0006434515499317203,0.025366346799090334,0.015516465234219155,0.855530912440746,0.19036267969289292,0.43630571815287145,0.26688598720304607,11759,0.0006409480991279747,0.025316952800998282,0.015468250315114623,0.8553143941585702,0.18962204334889637,0.43545613251956433,0.26605668193996657,concat,,protein_len_1000
sensitivity,sensitivity__protein_len_1000__kiba_warm_concat_seed2026,KIBA,warm,2026,11803,0.0006707233822990409,0.02589832778962844,0.015710649516212226,0.8547533993156566,0.19843094697755392,0.44545588667965086,0.27022599170901723,11759,0.000667977910831339,0.025845268635310004,0.015658885673257412,0.8545248734406146,0.19761870974591217,0.44454325970136155,0.269335644318688,concat,,protein_len_1000
sensitivity,sensitivity__drug_pool_mean__kiba_warm_concat_seed42,KIBA,warm,42,11803,0.0006765116482459167,0.026009837528249126,0.01587636674509951,0.852547841299434,0.20014338331645048,0.44737387419970165,0.2730763577917896,11759,0.0006740635410350391,0.025962733697263835,0.015827570021304013,0.852268578686458,0.19941912016270164,0.44656367985171125,0.27223704538359267,concat,,drug_pool_mean
sensitivity,sensitivity__drug_pool_mean__kiba_warm_concat_seed123,KIBA,warm,123,11803,0.0006978010216163748,0.02641592363738915,0.016141761508743854,0.8504928083908007,0.20644176299121073,0.45435862816855443,0.27764119536430165,11759,0.0006957938325842218,0.026377904249280718,0.016099234012716034,0.8501986695410466,0.20584794379402113,0.4537046878686853,0.27690971479902254,concat,,drug_pool_mean
sensitivity,sensitivity__drug_pool_mean__kiba_warm_concat_seed2026,KIBA,warm,2026,11803,0.0006739748605168437,0.02596102579862444,0.016330269244952816,0.8532635682182506,0.19939288437061747,0.4465343036885492,0.2808835622638574,11759,0.0006714387456675557,0.025912135104378328,0.016290712792947516,0.853027752935713,0.19864258449369487,0.4456933749717342,0.2802031841890621,concat,,drug_pool_mean
sensitivity,sensitivity__protein_len_1000__kiba_cold_drug_concat_seed42,KIBA,cold_drug,42,11800,0.0010859735299420898,0.03295411248906713,0.021011091612153133,0.778091555141662,0.3211589853102732,0.5667089070327669,0.3613258517290966,11800,0.0010859734231505283,0.03295411086876004,0.021011088924451218,0.7780917071479216,0.32115895372840797,0.5667088791684916,0.36132580550892857,concat,,protein_len_1000
sensitivity,sensitivity__protein_len_1000__kiba_cold_drug_concat_seed123,KIBA,cold_drug,123,11800,0.001118886312371986,0.03344975803159099,0.02123221306982687,0.7730890344274798,0.330892404696183,0.5752324788258943,0.36512845753865525,11800,0.0011188862193283946,0.03344975664079478,0.021232210271046072,0.7730893158728203,0.3308923771800561,0.5752324549084971,0.3651284094082736,concat,,protein_len_1000
sensitivity,sensitivity__protein_len_1000__kiba_cold_drug_concat_seed2026,KIBA,cold_drug,2026,11800,0.0010716266418700053,0.03273570897154979,0.02057299839743113,0.7828765197787875,0.3169161268164419,0.5629530413954985,0.3537920021382165,11800,0.0010716265435708478,0.03273570747014409,0.020572995786233946,0.782872669145098,0.31691609774606694,0.5629530155759599,0.3537919572336934,concat,,protein_len_1000
sensitivity,sensitivity__drug_pool_mean__kiba_cold_drug_concat_seed42,KIBA,cold_drug,42,11800,0.0010840318567559145,0.03292463905278104,0.020798346213365005,0.776356114365329,0.3205847670875607,0.5662020550011813,0.3576672882504574,11800,0.0010840317880754639,0.03292463800978629,0.020798343990050695,0.776355950554498,0.32058474677643584,0.5662020370648942,0.35766725001632116,concat,,drug_pool_mean
sensitivity,sensitivity__drug_pool_mean__kiba_cold_drug_concat_seed123,KIBA,cold_drug,123,11800,0.0011033456018269118,0.03321664645666254,0.021516517946275616,0.7783348647394542,0.32629649264856353,0.571223680048861,0.3700176229152014,11800,0.0011033454862416313,0.033216644716792684,0.02151651491498267,0.7783331903695111,0.32629645846609917,0.5712236501284756,0.3700175707863293,concat,,drug_pool_mean
sensitivity,sensitivity__drug_pool_mean__kiba_cold_drug_concat_seed2026,KIBA,cold_drug,2026,11800,0.0011080824904676626,0.033287873024085854,0.021637541823467967,0.7717113008591949,0.3276973503190745,0.5724485569193746,0.3720988596407027,11800,0.0011080823821919546,0.033287871397732156,0.02163753880131673,0.7717079494714179,0.3276973182982972,0.5724485289511164,0.37209880766903974,concat,,drug_pool_mean
sensitivity,sensitivity__protein_len_1000__kiba_cold_target_concat_seed42,KIBA,cold_target,42,19640,0.0014276254859701945,0.037783931584341436,0.027518891714619523,0.6727560811147479,0.42235753901904993,0.6498904053908243,0.47332987707748087,19627,0.0014264251863461963,0.03776804451313565,0.027507222234201347,0.6727521787061967,0.4220024349667201,0.6496171449143873,0.4731291599196398,concat,,protein_len_1000
sensitivity,sensitivity__protein_len_1000__kiba_cold_target_concat_seed123,KIBA,cold_target,123,19640,0.0014065747538535948,0.03750432980141886,0.026265518397639093,0.6692605341207827,0.4161297604463845,0.6450812045365951,0.45177163104741386,19627,0.001404889881048433,0.037481860693519914,0.026252248438648387,0.6693334217266474,0.41563129727201437,0.6446947318475732,0.45154338537084243,concat,,protein_len_1000
sensitivity,sensitivity__protein_len_1000__kiba_cold_target_concat_seed2026,KIBA,cold_target,2026,19640,0.0013931339856697528,0.037324710121710965,0.0271552862163231,0.6748076986191506,0.412153360593313,0.641991713804246,0.4670757972403226,19627,0.001392017812482786,0.0373097549239175,0.027143304400450357,0.6748845897389504,0.4118231450255752,0.6417344817177703,0.4668697078565994,concat,,protein_len_1000
sensitivity,sensitivity__drug_pool_mean__kiba_cold_target_concat_seed42,KIBA,cold_target,42,19640,0.001482159719868717,0.03849882751290897,0.028649038179585987,0.6779119444848943,0.4384912835115815,0.6621867436845753,0.4927685991339341,19627,0.0014806268210632815,0.03847891397977964,0.028635387026650767,0.6779853229472225,0.43803778126369375,0.6618442273403113,0.4925337968530937,concat,,drug_pool_mean
sensitivity,sensitivity__drug_pool_mean__kiba_cold_target_concat_seed123,KIBA,cold_target,123,19640,0.0012344142557902166,0.03513423196528162,0.025048433113729396,0.7069078677319334,0.3651967356489689,0.6043150963272131,0.43083754569979277,19627,0.0012333537377261685,0.03511913634653006,0.025038107333267758,0.7069501705589958,0.36488298543645276,0.6040554489750529,0.4306599404223955,concat,,drug_pool_mean
sensitivity,sensitivity__drug_pool_mean__kiba_cold_target_concat_seed2026,KIBA,cold_target,2026,19640,0.0013047281946128272,0.036121021505666574,0.02624614785013762,0.6888628630516953,0.3859988454821874,0.6212880535485834,0.45143845415341394,19627,0.001302621300123595,0.03609184534106832,0.026229432367135513,0.6889590358836984,0.38537552880691783,0.6207862182804301,0.4511509448453817,concat,,drug_pool_mean
sensitivity,sensitivity__protein_len_1000__davis_warm_concat_seed42,DAVIS,warm,42,3005,0.007319370830022725,0.08555332156043227,0.04743618670372159,0.8606226101653103,0.24587395329007208,0.49585678707674463,0.27493444674108963,2559,0.007140267279797478,0.0845001022472605,0.04626997199278092,0.8649274388596946,0.23985746649566933,0.48975245430285425,0.26817520619891855,concat,,protein_len_1000
sensitivity,sensitivity__protein_len_1000__davis_warm_concat_seed123,DAVIS,warm,123,3005,0.006697287416865524,0.08183695630255028,0.04455423750589213,0.8607711068712641,0.22497678717823194,0.4743171799315643,0.2582310149667348,2559,0.006513045576392485,0.08070344215950448,0.0439690787087475,0.871192670484994,0.21878769378065027,0.4677474679574976,0.25483950478583706,concat,,protein_len_1000
sensitivity,sensitivity__protein_len_1000__davis_warm_concat_seed2026,DAVIS,warm,2026,3005,0.007305291057286934,0.0854709954153275,0.04579595826936579,0.8643980131621881,0.24540098239347874,0.49537963461720824,0.26542787953017094,2559,0.006846465617168516,0.08274337204373844,0.04405905684156617,0.8690158670390243,0.2299880148786709,0.47957065681573025,0.25536100724807764,concat,,protein_len_1000
sensitivity,sensitivity__drug_pool_mean__davis_warm_concat_seed42,DAVIS,warm,42,3005,0.006382888982252595,0.07989298456217915,0.04273234506760617,0.8691297874331984,0.21441544415822664,0.4630501529621026,0.24767154498508415,2559,0.006141365815132433,0.07836686681967343,0.04148987288156617,0.8744664893476296,0.20630214353580295,0.45420495763014623,0.2404703252666092,concat,,drug_pool_mean
sensitivity,sensitivity__drug_pool_mean__davis_warm_concat_seed123,DAVIS,warm,123,3005,0.006478099972890872,0.08048664468649984,0.046922981266332126,0.8664371638047699,0.21761379319785634,0.4664909358153236,0.27195996960036867,2559,0.006247604943316746,0.0790417923842618,0.045762124108953084,0.8734094660801972,0.20987095225548444,0.4581167452249311,0.2652317807958415,concat,,drug_pool_mean
sensitivity,sensitivity__drug_pool_mean__davis_warm_concat_seed2026,DAVIS,warm,2026,3005,0.0063626835005399784,0.07976643091263379,0.043432221085858994,0.8680857178098945,0.21373669706613593,0.46231666319324455,0.25172794241575286,2559,0.006190473884252414,0.07867956459114663,0.04246847544159406,0.8742622217546218,0.20795179285312465,0.4560173163961262,0.24614218829179568,concat,,drug_pool_mean
sensitivity,sensitivity__protein_len_1000__davis_cold_drug_concat_seed42,DAVIS,cold_drug,42,2652,0.016452653179988345,0.1282678961392458,0.0755478132538621,0.6818897710845149,0.5526812308622503,0.7434253364408898,0.4378660613927505,2274,0.01445130973721596,0.12021360046690208,0.06918275806983804,0.6699070338701346,0.4854516512176181,0.6967436050783804,0.4009749652254681,concat,,protein_len_1000
sensitivity,sensitivity__protein_len_1000__davis_cold_drug_concat_seed123,DAVIS,cold_drug,123,2652,0.017041737403754906,0.13054400562168647,0.08027004488065367,0.6717133543947004,0.5724698807724568,0.7566173939135002,0.465235549328284,2274,0.014371698007177285,0.11988201702998363,0.07198999470555403,0.6640426142880999,0.4827773160531011,0.6948217872613819,0.41724537195382644,concat,,protein_len_1000
sensitivity,sensitivity__protein_len_1000__davis_cold_drug_concat_seed2026,DAVIS,cold_drug,2026,2652,0.016574701405394895,0.12874277224526004,0.07387561006064149,0.6825108067296689,0.5567811023361284,0.7461776613757132,0.428174172315783,2274,0.014574175299745407,0.12072354906871073,0.06708111953240216,0.6624129369150601,0.48957897886419827,0.6996992059908302,0.3887941204170814,concat,,protein_len_1000
sensitivity,sensitivity__drug_pool_mean__davis_cold_drug_concat_seed42,DAVIS,cold_drug,42,2652,0.01501712363959805,0.12254437416543466,0.07368096782296311,0.7227891704044317,0.5044585992512561,0.7102524897888469,0.42704604925937484,2274,0.013186360442017377,0.11483187903198909,0.06703152566318621,0.7186713350011158,0.4429591896188389,0.6655517933405626,0.3885066803013782,concat,,drug_pool_mean
sensitivity,sensitivity__drug_pool_mean__davis_cold_drug_concat_seed123,DAVIS,cold_drug,123,2652,0.016600053397374068,0.12884119448908438,0.08833322322858585,0.7055622528204459,0.5576327321601194,0.7467481048922183,0.5119687636127606,2274,0.014176075328305428,0.11906332486666676,0.07979418853391135,0.7074961257609973,0.47620591496899045,0.690076745709483,0.4624775430358099,concat,,drug_pool_mean
sensitivity,sensitivity__drug_pool_mean__davis_cold_drug_concat_seed2026,DAVIS,cold_drug,2026,2652,0.017497751273685844,0.13227906589360935,0.07959759503541175,0.6736187550581935,0.5877884013883438,0.7666735950770339,0.4613381107057942,2274,0.01498767069451476,0.12242414261294526,0.07327299735501844,0.6476112370878208,0.5034692092870313,0.709555642136,0.42468150137546423,concat,,drug_pool_mean
sensitivity,sensitivity__protein_len_1000__davis_cold_target_concat_seed42,DAVIS,cold_target,42,4828,0.01339910230509076,0.11575449151152088,0.06318695089453455,0.8011960139783151,0.45010566219399395,0.6708991445768835,0.3662239862143539,4624,0.013307066280606428,0.11535625809034561,0.06291385680896601,0.8006676358752423,0.44701396733242976,0.6685910314477975,0.364641165660227,concat,,protein_len_1000
sensitivity,sensitivity__protein_len_1000__davis_cold_target_concat_seed123,DAVIS,cold_target,123,4828,0.015710297670232486,0.12534072630327497,0.06741907468189123,0.7830790341001685,0.5277438573954419,0.72645981127344,0.39075286791566133,4624,0.015653704958906427,0.12511476714963118,0.06725770497942282,0.7819809266345898,0.5258427822915455,0.7251501791294996,0.3898175884812912,concat,,protein_len_1000
sensitivity,sensitivity__protein_len_1000__davis_cold_target_concat_seed2026,DAVIS,cold_target,2026,4828,0.014428733546860485,0.12011966344799874,0.0675131034306946,0.784015338935323,0.48469326674689833,0.6961991573873803,0.3912978472621563,4624,0.014229964373759143,0.11928941434075005,0.06693898983889059,0.7844531610306483,0.4780161679200209,0.6913871331750547,0.387970353766209,concat,,protein_len_1000
sensitivity,sensitivity__drug_pool_mean__davis_cold_target_concat_seed42,DAVIS,cold_target,42,4828,0.013620193951283926,0.11670558663270549,0.06993161121860207,0.7909343907309168,0.4575326225641322,0.6764115777868769,0.4053152282283036,4624,0.01341259887691911,0.11581277510240012,0.06942271069108207,0.7900173905689579,0.4505590420743641,0.6712369492767544,0.402365701828683,concat,,drug_pool_mean
sensitivity,sensitivity__drug_pool_mean__davis_cold_target_concat_seed123,DAVIS,cold_target,123,4828,0.012869472669617254,0.11344369823669032,0.06467164300436197,0.7936667577985526,0.43231422420327176,0.6575060640049427,0.3748290835495543,4624,0.012742705494339155,0.11288359267111919,0.06435880934076525,0.7928534365276484,0.4280558327025715,0.6542597593483581,0.3730159371691308,concat,,drug_pool_mean
sensitivity,sensitivity__drug_pool_mean__davis_cold_target_concat_seed2026,DAVIS,cold_target,2026,4828,0.014086747473150911,0.11868760454719318,0.06418623307047039,0.7911938154355106,0.4732051935414502,0.6878991158167382,0.37201570581220256,4624,0.014029470613510574,0.11844606626439974,0.06413096597168032,0.7891672128468752,0.4712811363733061,0.6864991889094306,0.3716953843385618,concat,,drug_pool_mean
